offChipTempValue,offChipTempStatus,offChipTempMessage,onboardBrightnessValue,onboardBrightnessStatus,onboardBrightnessMessage,onboardTemperatureValue,onboardTemperatureStatus,onboardHumidityValue,onboardHumidityStatus,onboardTemperatureMessage,onboardHumidityMessage,barometerTemperaturValue,barometerTemperaturStatus,barometerPressureValue,barometerPressureStatus,barometerTemperatureMessage,barometerPressureMessage,presenceValue,presenceStatus,presenceMessage,rilevationTime,imei,props
21.0,OK,,2.0,OK,,23.0,OK,34.0,OK,,,24.0,OK,101346.0,OK,,,0,OK,No humans detected!,2020-01-12T09:55:17.000253,000000001b982f0d,[]
22.0,OK,,1.0,OK,,23.0,OK,34.0,OK,,,24.0,OK,101345.0,OK,,,0,OK,No humans detected!,2020-01-12T09:55:14.000810,000000001b982f0d,[]
21.0,OK,,2.0,OK,,22.0,OK,35.0,OK,,,24.0,OK,101329.0,OK,,,0,OK,No humans detected!,2020-01-12T09:54:58.000348,000000001b982f0d,[]
22.0,OK,,2.0,OK,,22.0,OK,34.0,OK,,,24.0,OK,101323.0,OK,,,0,OK,No humans detected!,2020-01-12T09:54:51.000464,000000001b982f0d,[]
22.0,OK,,2.0,OK,,22.0,OK,35.0,OK,,,24.0,OK,101332.0,OK,,,0,OK,No humans detected!,2020-01-12T09:54:46.000637,000000001b982f0d,[]
22.0,OK,,1.0,OK,,23.0,OK,34.0,OK,,,24.0,OK,101338.0,OK,,,0,OK,No humans detected!,2020-01-12T09:54:31.000190,000000001b982f0d,[]
22.0,OK,,2.0,OK,,23.0,OK,34.0,OK,,,24.0,OK,101338.0,OK,,,0,OK,No humans detected!,2020-01-12T09:54:28.000657,000000001b982f0d,[]
21.0,OK,,2.0,OK,,23.0,OK,34.0,OK,,,24.0,OK,101325.0,OK,,,0,OK,No humans detected!,2020-01-12T09:54:19.000501,000000001b982f0d,[]
21.0,OK,,1.0,OK,,22.0,OK,35.0,OK,,,24.0,OK,101323.0,OK,,,0,OK,No humans detected!,2020-01-12T09:54:02.000356,000000001b982f0d,[]
21.0,OK,,3.0,OK,,23.0,OK,34.0,OK,,,24.0,OK,101326.0,OK,,,0,OK,No humans detected!,2020-01-12T09:53:34.000650,000000001b982f0d,[]
21.0,OK,,3.0,OK,,22.0,OK,35.0,OK,,,24.0,OK,101319.0,OK,,,0,OK,No humans detected!,2020-01-12T09:52:55.000715,000000001b982f0d,[]
21.0,OK,,1.0,OK,,22.0,OK,35.0,OK,,,24.0,OK,101336.0,OK,,,0,OK,No humans detected!,2020-01-12T09:52:30.000188,000000001b982f0d,[]
21.0,OK,,1.0,OK,,22.0,OK,34.0,OK,,,24.0,OK,101323.0,OK,,,0,OK,No humans detected!,2020-01-12T09:52:13.000799,000000001b982f0d,[]
21.0,OK,,3.0,OK,,23.0,OK,34.0,OK,,,24.0,OK,101327.0,OK,,,0,OK,No humans detected!,2020-01-12T09:52:11.000901,000000001b982f0d,[]
21.0,OK,,2.0,OK,,22.0,OK,35.0,OK,,,24.0,OK,101314.0,OK,,,0,OK,No humans detected!,2020-01-12T09:51:46.000505,000000001b982f0d,[]
21.0,OK,,2.0,OK,,22.0,OK,35.0,OK,,,24.0,OK,101323.0,OK,,,0,OK,No humans detected!,2020-01-12T09:51:29.000543,000000001b982f0d,[]
21.0,OK,,1.0,OK,,23.0,OK,35.0,OK,,,24.0,OK,101339.0,OK,,,0,OK,No humans detected!,2020-01-12T09:51:19.000649,000000001b982f0d,[]
21.0,OK,,3.0,OK,,23.0,OK,34.0,OK,,,24.0,OK,101328.0,OK,,,0,OK,No humans detected!,2020-01-12T09:50:35.000636,000000001b982f0d,[]
21.0,OK,,2.0,OK,,22.0,OK,35.0,OK,,,24.0,OK,101324.0,OK,,,0,OK,No humans detected!,2020-01-12T09:50:35.000139,000000001b982f0d,[]
21.0,OK,,1.0,OK,,23.0,OK,34.0,OK,,,24.0,OK,101327.0,OK,,,0,OK,No humans detected!,2020-01-12T09:49:58.000023,000000001b982f0d,[]
21.0,OK,,3.0,OK,,22.0,OK,35.0,OK,,,24.0,OK,101321.0,OK,,,0,OK,No humans detected!,2020-01-12T09:49:53.000488,000000001b982f0d,[]
21.0,OK,,2.0,OK,,22.0,OK,35.0,OK,,,24.0,OK,101322.0,OK,,,0,OK,No humans detected!,2020-01-12T09:49:40.000228,000000001b982f0d,[]
21.0,OK,,2.0,OK,,22.0,OK,35.0,OK,,,24.0,OK,101331.0,OK,,,0,OK,No humans detected!,2020-01-12T09:49:28.000221,000000001b982f0d,[]
21.0,OK,,3.0,OK,,22.0,OK,34.0,OK,,,24.0,OK,101317.0,OK,,,0,OK,No humans detected!,2020-01-12T09:49:13.000918,000000001b982f0d,[]
22.0,OK,,0.0,KO,Onboard brightness sensor overrange!,23.0,OK,34.0,OK,,,24.0,OK,101331.0,OK,,,0,OK,No humans detected!,2020-01-12T09:48:54.000421,000000001b982f0d,[]
21.0,OK,,2.0,OK,,23.0,OK,34.0,OK,,,24.0,OK,101319.0,OK,,,0,OK,No humans detected!,2020-01-12T09:48:39.000964,000000001b982f0d,[]
21.0,OK,,2.0,OK,,23.0,OK,34.0,OK,,,24.0,OK,101325.0,OK,,,0,OK,No humans detected!,2020-01-12T09:47:41.000865,000000001b982f0d,[]
22.0,OK,,3.0,OK,,23.0,OK,35.0,OK,,,24.0,OK,101319.0,OK,,,0,OK,No humans detected!,2020-01-12T09:47:24.000798,000000001b982f0d,[]
21.0,OK,,2.0,OK,,23.0,OK,34.0,OK,,,24.0,OK,101331.0,OK,,,0,OK,No humans detected!,2020-01-12T09:46:59.000754,000000001b982f0d,[]
21.0,OK,,2.0,OK,,22.0,OK,35.0,OK,,,24.0,OK,101317.0,OK,,,0,OK,No humans detected!,2020-01-12T09:46:49.000322,000000001b982f0d,[]
21.0,OK,,2.0,OK,,22.0,OK,35.0,OK,,,24.0,OK,101324.0,OK,,,0,OK,No humans detected!,2020-01-12T09:46:40.000951,000000001b982f0d,[]
21.0,OK,,1.0,OK,,23.0,OK,34.0,OK,,,24.0,OK,101324.0,OK,,,0,OK,No humans detected!,2020-01-12T09:46:20.000193,000000001b982f0d,[]
21.0,OK,,0.0,OK,,23.0,OK,34.0,OK,,,24.0,OK,101332.0,OK,,,0,OK,No humans detected!,2020-01-12T09:46:00.000012,000000001b982f0d,[]
21.0,OK,,2.0,OK,,22.0,OK,34.0,OK,,,24.0,OK,101331.0,OK,,,0,OK,No humans detected!,2020-01-12T09:45:40.000192,000000001b982f0d,[]
21.0,OK,,3.0,OK,,22.0,OK,35.0,OK,,,24.0,OK,101324.0,OK,,,0,OK,No humans detected!,2020-01-12T09:44:42.000712,000000001b982f0d,[]
22.0,OK,,65535.0,OK,,23.0,OK,34.0,OK,,,24.0,OK,101330.0,OK,,,0,OK,No humans detected!,2020-01-12T09:44:30.000122,000000001b982f0d,[]
21.0,OK,,2.0,OK,,22.0,OK,35.0,OK,,,24.0,OK,101318.0,OK,,,0,OK,No humans detected!,2020-01-12T09:44:29.000773,000000001b982f0d,[]
21.0,OK,,3.0,OK,,22.0,OK,36.0,OK,,,24.0,OK,101322.0,OK,,,0,OK,No humans detected!,2020-01-12T09:44:06.000124,000000001b982f0d,[]
21.0,OK,,1.0,OK,,23.0,OK,34.0,OK,,,24.0,OK,101316.0,OK,,,0,OK,No humans detected!,2020-01-12T09:43:50.000099,000000001b982f0d,[]
21.0,OK,,1.0,OK,,22.0,OK,35.0,OK,,,24.0,OK,101326.0,OK,,,0,OK,No humans detected!,2020-01-12T09:43:40.000678,000000001b982f0d,[]
21.0,OK,,4.0,OK,,22.0,OK,36.0,OK,,,24.0,OK,101322.0,OK,,,0,OK,No humans detected!,2020-01-12T09:43:38.000524,000000001b982f0d,[]
21.0,OK,,4.0,OK,,22.0,OK,36.0,OK,,,24.0,OK,101322.0,OK,,,0,OK,No humans detected!,2020-01-12T09:43:14.000515,000000001b982f0d,[]
21.0,OK,,3.0,OK,,22.0,OK,36.0,OK,,,24.0,OK,101332.0,OK,,,0,OK,No humans detected!,2020-01-12T09:43:09.000070,000000001b982f0d,[]
21.0,OK,,3.0,OK,,22.0,OK,35.0,OK,,,24.0,OK,101311.0,OK,,,0,OK,No humans detected!,2020-01-12T09:43:02.000962,000000001b982f0d,[]
21.0,OK,,4.0,OK,,22.0,OK,36.0,OK,,,24.0,OK,101333.0,OK,,,0,OK,No humans detected!,2020-01-12T09:42:38.000306,000000001b982f0d,[]
21.0,OK,,3.0,OK,,22.0,OK,35.0,OK,,,24.0,OK,101322.0,OK,,,0,OK,No humans detected!,2020-01-12T09:42:33.000677,000000001b982f0d,[]
21.0,OK,,2.0,OK,,22.0,OK,34.0,OK,,,24.0,OK,101322.0,OK,,,0,OK,No humans detected!,2020-01-12T09:42:03.000368,000000001b982f0d,[]
21.0,OK,,2.0,OK,,22.0,OK,36.0,OK,,,24.0,OK,101318.0,OK,,,0,OK,No humans detected!,2020-01-12T09:41:59.000697,000000001b982f0d,[]
22.0,OK,,255.0,OK,,23.0,OK,34.0,OK,,,24.0,OK,101327.0,OK,,,0,OK,No humans detected!,2020-01-12T09:41:13.000635,000000001b982f0d,[]
21.0,OK,,3.0,OK,,22.0,OK,35.0,OK,,,24.0,OK,101314.0,OK,,,0,OK,No humans detected!,2020-01-12T09:40:56.000435,000000001b982f0d,[]
21.0,OK,,2.0,OK,,22.0,OK,34.0,OK,,,24.0,OK,101328.0,OK,,,0,OK,No humans detected!,2020-01-12T09:40:54.000169,000000001b982f0d,[]
21.0,OK,,2.0,OK,,23.0,OK,35.0,OK,,,24.0,OK,101325.0,OK,,,0,OK,No humans detected!,2020-01-12T09:40:45.000615,000000001b982f0d,[]
21.0,OK,,3.0,OK,,22.0,OK,35.0,OK,,,24.0,OK,101321.0,OK,,,0,OK,No humans detected!,2020-01-12T09:40:22.000466,000000001b982f0d,[]
21.0,OK,,2.0,OK,,23.0,OK,34.0,OK,,,24.0,OK,101323.0,OK,,,0,OK,No humans detected!,2020-01-12T09:40:11.000484,000000001b982f0d,[]
21.0,OK,,3.0,OK,,22.0,OK,35.0,OK,,,24.0,OK,101323.0,OK,,,0,OK,No humans detected!,2020-01-12T09:40:00.000315,000000001b982f0d,[]
22.0,OK,,3.0,OK,,22.0,OK,35.0,OK,,,24.0,OK,101320.0,OK,,,0,OK,No humans detected!,2020-01-12T09:39:14.000718,000000001b982f0d,[]
21.0,OK,,4.0,OK,,22.0,OK,35.0,OK,,,24.0,OK,101316.0,OK,,,0,OK,No humans detected!,2020-01-12T09:38:47.000692,000000001b982f0d,[]
21.0,OK,,2.0,OK,,22.0,OK,35.0,OK,,,24.0,OK,101323.0,OK,,,0,OK,No humans detected!,2020-01-12T09:38:27.000364,000000001b982f0d,[]
21.0,OK,,3.0,OK,,22.0,OK,35.0,OK,,,24.0,OK,101320.0,OK,,,0,OK,No humans detected!,2020-01-12T09:38:27.000043,000000001b982f0d,[]
21.0,OK,,4.0,OK,,22.0,OK,36.0,OK,,,24.0,OK,101332.0,OK,,,0,OK,No humans detected!,2020-01-12T09:37:39.000005,000000001b982f0d,[]
21.0,OK,,3.0,OK,,22.0,OK,36.0,OK,,,24.0,OK,101326.0,OK,,,0,OK,No humans detected!,2020-01-12T09:37:26.000844,000000001b982f0d,[]
21.0,OK,,3.0,OK,,22.0,OK,36.0,OK,,,24.0,OK,101321.0,OK,,,0,OK,No humans detected!,2020-01-12T09:37:18.000548,000000001b982f0d,[]
21.0,OK,,3.0,OK,,22.0,OK,36.0,OK,,,24.0,OK,101306.0,OK,,,0,OK,No humans detected!,2020-01-12T09:36:56.000958,000000001b982f0d,[]
21.0,OK,,2.0,OK,,22.0,OK,35.0,OK,,,24.0,OK,101323.0,OK,,,0,OK,No humans detected!,2020-01-12T09:36:51.000466,000000001b982f0d,[]
21.0,OK,,3.0,OK,,23.0,OK,35.0,OK,,,24.0,OK,101312.0,OK,,,0,OK,No humans detected!,2020-01-12T09:36:29.000845,000000001b982f0d,[]
21.0,OK,,4.0,OK,,22.0,OK,35.0,OK,,,24.0,OK,101322.0,OK,,,0,OK,No humans detected!,2020-01-12T09:36:24.000959,000000001b982f0d,[]
21.0,OK,,3.0,OK,,22.0,OK,36.0,OK,,,24.0,OK,101320.0,OK,,,0,OK,No humans detected!,2020-01-12T09:35:40.000825,000000001b982f0d,[]
21.0,OK,,3.0,OK,,22.0,OK,35.0,OK,,,24.0,OK,101316.0,OK,,,0,OK,No humans detected!,2020-01-12T09:35:29.000561,000000001b982f0d,[]
21.0,OK,,3.0,OK,,23.0,OK,35.0,OK,,,24.0,OK,101312.0,OK,,,0,OK,No humans detected!,2020-01-12T09:35:24.000109,000000001b982f0d,[]
21.0,OK,,4.0,OK,,22.0,OK,35.0,OK,,,24.0,OK,101316.0,OK,,,0,OK,No humans detected!,2020-01-12T09:35:22.000681,000000001b982f0d,[]
21.0,OK,,3.0,OK,,22.0,OK,36.0,OK,,,24.0,OK,101327.0,OK,,,0,OK,No humans detected!,2020-01-12T09:35:22.000417,000000001b982f0d,[]
21.0,OK,,3.0,OK,,22.0,OK,35.0,OK,,,24.0,OK,101318.0,OK,,,0,OK,No humans detected!,2020-01-12T09:35:21.000182,000000001b982f0d,[]
21.0,OK,,2.0,OK,,22.0,OK,35.0,OK,,,24.0,OK,101311.0,OK,,,0,OK,No humans detected!,2020-01-12T09:35:14.000627,000000001b982f0d,[]
21.0,OK,,3.0,OK,,23.0,OK,35.0,OK,,,24.0,OK,101320.0,OK,,,0,OK,No humans detected!,2020-01-12T09:35:06.000361,000000001b982f0d,[]
21.0,OK,,3.0,OK,,22.0,OK,35.0,OK,,,24.0,OK,101323.0,OK,,,0,OK,No humans detected!,2020-01-12T09:34:48.000923,000000001b982f0d,[]
21.0,OK,,4.0,OK,,22.0,OK,36.0,OK,,,24.0,OK,101317.0,OK,,,0,OK,No humans detected!,2020-01-12T09:34:24.000883,000000001b982f0d,[]
21.0,OK,,3.0,OK,,22.0,OK,35.0,OK,,,24.0,OK,101318.0,OK,,,0,OK,No humans detected!,2020-01-12T09:34:16.000646,000000001b982f0d,[]
21.0,OK,,4.0,OK,,23.0,OK,36.0,OK,,,24.0,OK,101320.0,OK,,,0,OK,No humans detected!,2020-01-12T09:34:06.000150,000000001b982f0d,[]
21.0,OK,,4.0,OK,,23.0,OK,36.0,OK,,,24.0,OK,101321.0,OK,,,0,OK,No humans detected!,2020-01-12T09:34:05.000424,000000001b982f0d,[]
21.0,OK,,3.0,OK,,22.0,OK,35.0,OK,,,24.0,OK,101312.0,OK,,,0,OK,No humans detected!,2020-01-12T09:34:04.000095,000000001b982f0d,[]
21.0,OK,,2.0,OK,,22.0,OK,36.0,OK,,,24.0,OK,101308.0,OK,,,0,OK,No humans detected!,2020-01-12T09:33:53.000708,000000001b982f0d,[]
21.0,OK,,4.0,OK,,23.0,OK,36.0,OK,,,24.0,OK,101309.0,OK,,,0,OK,No humans detected!,2020-01-12T09:33:52.000805,000000001b982f0d,[]
21.0,OK,,3.0,OK,,22.0,OK,36.0,OK,,,24.0,OK,101319.0,OK,,,0,OK,No humans detected!,2020-01-12T09:33:50.000626,000000001b982f0d,[]
21.0,OK,,3.0,OK,,23.0,OK,36.0,OK,,,24.0,OK,101312.0,OK,,,0,OK,No humans detected!,2020-01-12T09:33:21.000319,000000001b982f0d,[]
21.0,OK,,4.0,OK,,23.0,OK,36.0,OK,,,24.0,OK,101323.0,OK,,,0,OK,No humans detected!,2020-01-12T09:33:08.000103,000000001b982f0d,[]
21.0,OK,,1.0,OK,,22.0,OK,36.0,OK,,,24.0,OK,101313.0,OK,,,0,OK,No humans detected!,2020-01-12T09:32:52.000833,000000001b982f0d,[]
21.0,OK,,2.0,OK,,22.0,OK,36.0,OK,,,24.0,OK,101317.0,OK,,,0,OK,No humans detected!,2020-01-12T09:32:47.000904,000000001b982f0d,[]
21.0,OK,,3.0,OK,,22.0,OK,36.0,OK,,,24.0,OK,101312.0,OK,,,0,OK,No humans detected!,2020-01-12T09:32:41.000572,000000001b982f0d,[]
22.0,OK,,3.0,OK,,22.0,OK,36.0,OK,,,24.0,OK,101316.0,OK,,,0,OK,No humans detected!,2020-01-12T09:32:27.000502,000000001b982f0d,[]
21.0,OK,,2.0,OK,,22.0,OK,36.0,OK,,,24.0,OK,101309.0,OK,,,0,OK,No humans detected!,2020-01-12T09:32:19.000839,000000001b982f0d,[]
21.0,OK,,2.0,OK,,22.0,OK,36.0,OK,,,24.0,OK,101320.0,OK,,,0,OK,No humans detected!,2020-01-12T09:32:09.000869,000000001b982f0d,[]
21.0,OK,,4.0,OK,,22.0,OK,36.0,OK,,,24.0,OK,101321.0,OK,,,0,OK,No humans detected!,2020-01-12T09:31:52.000730,000000001b982f0d,[]
21.0,OK,,3.0,OK,,22.0,OK,35.0,OK,,,24.0,OK,101319.0,OK,,,0,OK,No humans detected!,2020-01-12T09:31:48.000772,000000001b982f0d,[]
21.0,OK,,3.0,OK,,22.0,OK,36.0,OK,,,24.0,OK,101307.0,OK,,,1,OK,Live body detected within 5 seconds!,2020-01-12T09:31:34.000128,000000001b982f0d,[]
22.0,OK,,2.0,OK,,22.0,OK,35.0,OK,,,24.0,OK,101313.0,OK,,,0,OK,No humans detected!,2020-01-12T09:31:21.000321,000000001b982f0d,[]
21.0,OK,,2.0,OK,,22.0,OK,36.0,OK,,,24.0,OK,101317.0,OK,,,0,OK,No humans detected!,2020-01-12T09:30:46.000500,000000001b982f0d,[]
21.0,OK,,4.0,OK,,22.0,OK,37.0,OK,,,24.0,OK,101312.0,OK,,,0,OK,No humans detected!,2020-01-12T09:30:46.000310,000000001b982f0d,[]
21.0,OK,,2.0,OK,,22.0,OK,35.0,OK,,,24.0,OK,101314.0,OK,,,0,OK,No humans detected!,2020-01-12T09:30:35.000704,000000001b982f0d,[]
21.0,OK,,3.0,OK,,22.0,OK,37.0,OK,,,24.0,OK,101317.0,OK,,,0,OK,No humans detected!,2020-01-12T09:30:33.000125,000000001b982f0d,[]
21.0,OK,,3.0,OK,,23.0,OK,35.0,OK,,,24.0,OK,101320.0,OK,,,0,OK,No humans detected!,2020-01-12T09:30:28.000734,000000001b982f0d,[]
21.0,OK,,2.0,OK,,23.0,OK,35.0,OK,,,24.0,OK,101310.0,OK,,,0,OK,No humans detected!,2020-01-12T09:30:19.000515,000000001b982f0d,[]
21.0,OK,,3.0,OK,,23.0,OK,36.0,OK,,,24.0,OK,101319.0,OK,,,0,OK,No humans detected!,2020-01-12T09:30:16.000784,000000001b982f0d,[]
21.0,OK,,4.0,OK,,23.0,OK,35.0,OK,,,24.0,OK,101320.0,OK,,,0,OK,No humans detected!,2020-01-12T09:30:16.000640,000000001b982f0d,[]
21.0,OK,,4.0,OK,,22.0,OK,36.0,OK,,,24.0,OK,101318.0,OK,,,0,OK,No humans detected!,2020-01-12T09:30:15.000201,000000001b982f0d,[]
21.0,OK,,4.0,OK,,22.0,OK,35.0,OK,,,24.0,OK,101326.0,OK,,,0,OK,No humans detected!,2020-01-12T09:30:10.000851,000000001b982f0d,[]
21.0,OK,,2.0,OK,,22.0,OK,35.0,OK,,,24.0,OK,101318.0,OK,,,0,OK,No humans detected!,2020-01-12T09:30:07.000979,000000001b982f0d,[]
21.0,OK,,3.0,OK,,22.0,OK,36.0,OK,,,24.0,OK,101314.0,OK,,,0,OK,No humans detected!,2020-01-12T09:30:07.000571,000000001b982f0d,[]
21.0,OK,,2.0,OK,,22.0,OK,35.0,OK,,,24.0,OK,101310.0,OK,,,0,OK,No humans detected!,2020-01-12T09:29:55.000505,000000001b982f0d,[]
21.0,OK,,3.0,OK,,22.0,OK,35.0,OK,,,24.0,OK,101312.0,OK,,,0,OK,No humans detected!,2020-01-12T09:29:54.000953,000000001b982f0d,[]
21.0,OK,,4.0,OK,,22.0,OK,35.0,OK,,,24.0,OK,101316.0,OK,,,0,OK,No humans detected!,2020-01-12T09:29:40.000492,000000001b982f0d,[]
21.0,OK,,3.0,OK,,23.0,OK,35.0,OK,,,24.0,OK,101323.0,OK,,,0,OK,No humans detected!,2020-01-12T09:29:25.000993,000000001b982f0d,[]
21.0,OK,,4.0,OK,,23.0,OK,36.0,OK,,,24.0,OK,101313.0,OK,,,0,OK,No humans detected!,2020-01-12T09:29:25.000149,000000001b982f0d,[]
21.0,OK,,1.0,OK,,22.0,OK,35.0,OK,,,24.0,OK,101321.0,OK,,,0,OK,No humans detected!,2020-01-12T09:28:57.000315,000000001b982f0d,[]
21.0,OK,,3.0,OK,,22.0,OK,36.0,OK,,,24.0,OK,101309.0,OK,,,0,OK,No humans detected!,2020-01-12T09:28:37.000525,000000001b982f0d,[]
21.0,OK,,3.0,OK,,22.0,OK,36.0,OK,,,24.0,OK,101315.0,OK,,,0,OK,No humans detected!,2020-01-12T09:27:58.000540,000000001b982f0d,[]
21.0,OK,,2.0,OK,,22.0,OK,36.0,OK,,,24.0,OK,101316.0,OK,,,0,OK,No humans detected!,2020-01-12T09:27:38.000536,000000001b982f0d,[]
21.0,OK,,3.0,OK,,22.0,OK,36.0,OK,,,24.0,OK,101306.0,OK,,,0,OK,No humans detected!,2020-01-12T09:27:22.000652,000000001b982f0d,[]
21.0,OK,,4.0,OK,,23.0,OK,36.0,OK,,,24.0,OK,101312.0,OK,,,0,OK,No humans detected!,2020-01-12T09:27:17.000449,000000001b982f0d,[]
21.0,OK,,4.0,OK,,22.0,OK,37.0,OK,,,24.0,OK,101321.0,OK,,,0,OK,No humans detected!,2020-01-12T09:27:12.000130,000000001b982f0d,[]
21.0,OK,,3.0,OK,,23.0,OK,36.0,OK,,,24.0,OK,101312.0,OK,,,0,OK,No humans detected!,2020-01-12T09:27:12.000011,000000001b982f0d,[]
21.0,OK,,4.0,OK,,22.0,OK,35.0,OK,,,24.0,OK,101320.0,OK,,,0,OK,No humans detected!,2020-01-12T09:27:08.000793,000000001b982f0d,[]
21.0,OK,,3.0,OK,,22.0,OK,36.0,OK,,,24.0,OK,101322.0,OK,,,0,OK,No humans detected!,2020-01-12T09:26:42.000908,000000001b982f0d,[]
21.0,OK,,3.0,OK,,23.0,OK,36.0,OK,,,24.0,OK,101315.0,OK,,,0,OK,No humans detected!,2020-01-12T09:26:42.000816,000000001b982f0d,[]
21.0,OK,,3.0,OK,,22.0,OK,36.0,OK,,,24.0,OK,101310.0,OK,,,0,OK,No humans detected!,2020-01-12T09:26:39.000191,000000001b982f0d,[]
21.0,OK,,4.0,OK,,22.0,OK,36.0,OK,,,24.0,OK,101308.0,OK,,,0,OK,No humans detected!,2020-01-12T09:26:29.000905,000000001b982f0d,[]
21.0,OK,,4.0,OK,,22.0,OK,35.0,OK,,,24.0,OK,101316.0,OK,,,0,OK,No humans detected!,2020-01-12T09:26:06.000754,000000001b982f0d,[]
21.0,OK,,3.0,OK,,22.0,OK,36.0,OK,,,24.0,OK,101316.0,OK,,,0,OK,No humans detected!,2020-01-12T09:26:01.000609,000000001b982f0d,[]
21.0,OK,,3.0,OK,,23.0,OK,36.0,OK,,,24.0,OK,101318.0,OK,,,0,OK,No humans detected!,2020-01-12T09:25:45.000438,000000001b982f0d,[]
21.0,OK,,2.0,OK,,22.0,OK,35.0,OK,,,24.0,OK,101320.0,OK,,,0,OK,No humans detected!,2020-01-12T09:25:40.000166,000000001b982f0d,[]
21.0,OK,,4.0,OK,,22.0,OK,36.0,OK,,,24.0,OK,101316.0,OK,,,0,OK,No humans detected!,2020-01-12T09:25:31.000804,000000001b982f0d,[]
21.0,OK,,2.0,OK,,22.0,OK,37.0,OK,,,24.0,OK,101319.0,OK,,,0,OK,No humans detected!,2020-01-12T09:25:30.000873,000000001b982f0d,[]
21.0,OK,,2.0,OK,,22.0,OK,36.0,OK,,,24.0,OK,101312.0,OK,,,0,OK,No humans detected!,2020-01-12T09:25:29.000342,000000001b982f0d,[]
21.0,OK,,3.0,OK,,22.0,OK,36.0,OK,,,24.0,OK,101313.0,OK,,,0,OK,No humans detected!,2020-01-12T09:24:55.000436,000000001b982f0d,[]
21.0,OK,,3.0,OK,,22.0,OK,36.0,OK,,,24.0,OK,101321.0,OK,,,0,OK,No humans detected!,2020-01-12T09:24:27.000164,000000001b982f0d,[]
21.0,OK,,3.0,OK,,22.0,OK,36.0,OK,,,24.0,OK,101307.0,OK,,,0,OK,No humans detected!,2020-01-12T09:24:03.000163,000000001b982f0d,[]
21.0,OK,,3.0,OK,,22.0,OK,35.0,OK,,,24.0,OK,101304.0,OK,,,0,OK,No humans detected!,2020-01-12T09:24:02.000891,000000001b982f0d,[]
21.0,OK,,2.0,OK,,23.0,OK,36.0,OK,,,24.0,OK,101309.0,OK,,,0,OK,No humans detected!,2020-01-12T09:23:55.000201,000000001b982f0d,[]
21.0,OK,,4.0,OK,,23.0,OK,36.0,OK,,,24.0,OK,101317.0,OK,,,0,OK,No humans detected!,2020-01-12T09:23:43.000304,000000001b982f0d,[]
21.0,OK,,4.0,OK,,22.0,OK,35.0,OK,,,24.0,OK,101313.0,OK,,,0,OK,No humans detected!,2020-01-12T09:23:08.000684,000000001b982f0d,[]
22.0,OK,,3.0,OK,,22.0,OK,36.0,OK,,,24.0,OK,101320.0,OK,,,0,OK,No humans detected!,2020-01-12T09:22:48.000857,000000001b982f0d,[]
22.0,OK,,3.0,OK,,23.0,OK,35.0,OK,,,24.0,OK,101323.0,OK,,,0,OK,No humans detected!,2020-01-12T09:22:47.000212,000000001b982f0d,[]
21.0,OK,,2.0,OK,,22.0,OK,36.0,OK,,,24.0,OK,101304.0,OK,,,0,OK,No humans detected!,2020-01-12T09:22:32.000055,000000001b982f0d,[]
21.0,OK,,2.0,OK,,22.0,OK,36.0,OK,,,24.0,OK,101306.0,OK,,,0,OK,No humans detected!,2020-01-12T09:22:28.000902,000000001b982f0d,[]
21.0,OK,,3.0,OK,,22.0,OK,36.0,OK,,,24.0,OK,101297.0,OK,,,0,OK,No humans detected!,2020-01-12T09:22:14.000905,000000001b982f0d,[]
21.0,OK,,3.0,OK,,22.0,OK,36.0,OK,,,24.0,OK,101327.0,OK,,,0,OK,No humans detected!,2020-01-12T09:22:08.000045,000000001b982f0d,[]
22.0,OK,,3.0,OK,,22.0,OK,36.0,OK,,,24.0,OK,101309.0,OK,,,0,OK,No humans detected!,2020-01-12T09:22:04.000814,000000001b982f0d,[]
21.0,OK,,3.0,OK,,23.0,OK,36.0,OK,,,24.0,OK,101313.0,OK,,,0,OK,No humans detected!,2020-01-12T09:21:57.000480,000000001b982f0d,[]
21.0,OK,,3.0,OK,,22.0,OK,37.0,OK,,,24.0,OK,101314.0,OK,,,0,OK,No humans detected!,2020-01-12T09:21:47.000334,000000001b982f0d,[]
21.0,OK,,2.0,OK,,22.0,OK,36.0,OK,,,24.0,OK,101313.0,OK,,,0,OK,No humans detected!,2020-01-12T09:21:33.000494,000000001b982f0d,[]
21.0,OK,,3.0,OK,,22.0,OK,36.0,OK,,,24.0,OK,101313.0,OK,,,0,OK,No humans detected!,2020-01-12T09:21:25.000385,000000001b982f0d,[]
22.0,OK,,1.0,OK,,22.0,OK,36.0,OK,,,24.0,OK,101314.0,OK,,,0,OK,No humans detected!,2020-01-12T09:21:01.000574,000000001b982f0d,[]
21.0,OK,,3.0,OK,,22.0,OK,37.0,OK,,,24.0,OK,101318.0,OK,,,0,OK,No humans detected!,2020-01-12T09:20:58.000411,000000001b982f0d,[]
21.0,OK,,4.0,OK,,22.0,OK,36.0,OK,,,24.0,OK,101314.0,OK,,,0,OK,No humans detected!,2020-01-12T09:20:48.000819,000000001b982f0d,[]
21.0,OK,,2.0,OK,,22.0,OK,35.0,OK,,,24.0,OK,101315.0,OK,,,0,OK,No humans detected!,2020-01-12T09:20:08.000981,000000001b982f0d,[]
